Date,Close
7/16/2010,266.149994
7/19/2010,264.600006
7/20/2010,262.649994
7/21/2010,261.75
7/22/2010,262.299988
7/23/2010,261.950012
7/26/2010,261.950012
7/27/2010,260.399994
7/28/2010,252.350006
7/29/2010,256.5
7/30/2010,251.449997
8/2/2010,253.449997
8/3/2010,253.350006
8/4/2010,256.649994
8/5/2010,255.300003
8/6/2010,255.050003
8/9/2010,256.049988
8/10/2010,260.200012
8/11/2010,261.25
8/12/2010,266
8/13/2010,265.799988
8/16/2010,269.899994
8/17/2010,265.649994
8/18/2010,269.25
8/19/2010,274.049988
8/20/2010,268.899994
8/23/2010,268.850006
8/24/2010,269.649994
8/25/2010,268
8/26/2010,265.649994
8/27/2010,263.950012
8/30/2010,263.649994
8/31/2010,264.5
9/1/2010,266.549988
9/2/2010,269.899994
9/3/2010,272.899994
9/6/2010,271.649994
9/7/2010,270.649994
9/8/2010,274.25
9/9/2010,279.049988
9/13/2010,279.149994
9/14/2010,278.149994
9/15/2010,278.049988
9/16/2010,278.100006
9/17/2010,281.799988
9/20/2010,293.200012
9/21/2010,294.950012
9/22/2010,298
9/23/2010,303.299988
9/24/2010,314.950012
9/27/2010,308.850006
9/28/2010,306.200012
9/29/2010,306
9/30/2010,309.049988
10/1/2010,309.700012
10/4/2010,308.549988
10/5/2010,304
10/6/2010,301.149994
10/7/2010,296.350006
10/8/2010,295.799988
10/11/2010,294.850006
10/12/2010,291.799988
10/13/2010,303.350006
10/14/2010,299.149994
10/15/2010,298.600006
10/18/2010,296.950012
10/19/2010,297
10/20/2010,293.399994
10/21/2010,306.450012
10/22/2010,301.25
10/25/2010,306.299988
10/26/2010,298.25
10/27/2010,293
10/28/2010,291.299988
10/29/2010,294.700012
11/1/2010,294.549988
11/2/2010,294.600006
11/3/2010,296
11/4/2010,299.200012
11/8/2010,306.649994
11/9/2010,319
11/10/2010,314.75
11/11/2010,309.200012
11/12/2010,301.799988
11/15/2010,303.700012
11/16/2010,298.450012
11/18/2010,299.549988
11/19/2010,299
11/22/2010,299.649994
11/23/2010,300.299988
11/24/2010,299.799988
11/25/2010,297.200012
11/26/2010,293.100006
11/29/2010,297.799988
11/30/2010,298.25
12/1/2010,297.600006
12/2/2010,296.950012
12/3/2010,299.25
12/6/2010,300.299988
12/7/2010,295.75
