Date,Close
7/16/2010,347.125
7/19/2010,346.306
7/20/2010,344.955994
7/21/2010,346.455994
7/22/2010,344.312012
7/23/2010,348.306
7/26/2010,350.556
7/27/2010,353.600006
7/28/2010,354.013
7/29/2010,354.144012
7/30/2010,348.549988
8/2/2010,349.618988
8/3/2010,348.037994
8/4/2010,359.312012
8/5/2010,358.656006
8/6/2010,357.975006
8/9/2010,359.330994
8/10/2010,353.631012
8/11/2010,351.362
8/12/2010,346.587006
8/13/2010,347.156006
8/16/2010,345.237
8/17/2010,343.812012
8/18/2010,350.906006
8/19/2010,350.575012
8/20/2010,346.200012
8/23/2010,350.394012
8/24/2010,345.656006
8/25/2010,346.362
8/26/2010,345.705994
8/27/2010,338.737
8/30/2010,337.556
8/31/2010,339.230988
9/1/2010,347.019012
9/2/2010,344.125
9/3/2010,347.181
9/6/2010,353.955994
9/7/2010,358.118988
9/8/2010,359.924988
9/9/2010,361.875
9/13/2010,367.112
9/14/2010,371.950012
9/15/2010,381.605988
9/16/2010,370.743988
9/17/2010,371.269012
9/20/2010,376.075012
9/21/2010,382.394012
9/22/2010,376.787994
9/23/2010,377.862
9/24/2010,381.138
9/27/2010,379.075012
9/28/2010,377.075012
9/29/2010,378.881012
9/30/2010,381.312012
10/1/2010,387.769012
10/4/2010,384.806
10/5/2010,385.587006
10/6/2010,387.975006
10/7/2010,381.681
10/8/2010,384.537994
10/11/2010,384.306
10/12/2010,384.399994
10/13/2010,394.105988
10/14/2010,398.156006
10/15/2010,384.537994
10/18/2010,388.381012
10/19/2010,376.274994
10/20/2010,377.325012
10/21/2010,379.306
10/22/2010,381.644012
10/25/2010,377.394012
10/26/2010,376.730988
10/27/2010,372.524994
10/28/2010,371.355988
10/29/2010,371.462006
11/1/2010,375.205994
11/2/2010,378.381012
11/3/2010,378.044006
11/4/2010,384.644012
11/8/2010,376.987
11/9/2010,382.475006
11/10/2010,385.330994
11/11/2010,381.830994
11/12/2010,374.730988
11/15/2010,378.756012
11/16/2010,371.368988
11/18/2010,375.493988
11/19/2010,370.475006
11/22/2010,380.462006
11/23/2010,376.513
11/24/2010,374.487
11/25/2010,383.044006
11/26/2010,380.256012
11/29/2010,382.993988
11/30/2010,381.375
12/1/2010,381.549988
12/2/2010,387.312012
12/3/2010,390.625
12/6/2010,392.924988
12/7/2010,397.325012
12/8/2010,391.394012
12/9/2010,393.931
12/10/2010,393.031006
12/13/2010,393.162994
12/14/2010,394.830994
12/15/2010,400.431
12/16/2010,411.662994
12/20/2010,418.743988
12/21/2010,416.156006
12/22/2010,416.562012
12/23/2010,420.987
12/24/2010,421.269012
12/27/2010,422.112
12/28/2010,422.830994
12/29/2010,425.612
12/30/2010,430.868988
12/31/2010,430.343994
1/3/2011,432.294006
1/4/2011,435.181
1/5/2011,432.450012
1/6/2011,434.769012
1/7/2011,421.343994
1/10/2011,424.468994
1/11/2011,415.712006
1/12/2011,422.162994
1/13/2011,400.649994
1/14/2011,400.537994
1/17/2011,408.600006
1/18/2011,415.375
1/19/2011,406.200012
1/20/2011,411.987
1/21/2011,405.480988
1/24/2011,410.580994
1/25/2011,407.455994
1/27/2011,399.612
1/28/2011,396.019012
1/31/2011,389.712006
2/1/2011,386.149994
2/2/2011,386.156006
2/3/2011,389.700012
2/4/2011,380.987
2/7/2011,385.931
2/8/2011,387.075012
2/9/2011,391.337006
2/10/2011,381.649994
2/11/2011,380.105988
2/14/2011,388.069
2/15/2011,388.319
2/16/2011,387.875
2/17/2011,389.169006
2/18/2011,387.537994
2/21/2011,395.656006
2/22/2011,392.730988
2/23/2011,384.850006
2/24/2011,376.100006
2/25/2011,375.912994
2/28/2011,374.638
3/1/2011,385.299988
3/3/2011,378.263
3/4/2011,382.774994
3/7/2011,380.337006
3/8/2011,389.537994
3/9/2011,386.937988
3/10/2011,386.281006
3/11/2011,381.737
3/14/2011,387.600006
3/15/2011,378.769012
3/16/2011,378.862
3/17/2011,372.337006
3/18/2011,367.638
3/21/2011,365.287994
3/22/2011,367.881012
3/23/2011,374.169006
3/24/2011,375.350006
3/25/2011,395.381012
3/28/2011,392.444
3/29/2011,396.669006
3/30/2011,396.362
3/31/2011,405.162994
4/1/2011,402.269012
4/4/2011,410.394012
4/5/2011,410.406006
4/6/2011,409.394012
4/7/2011,405.737
4/8/2011,403.412994
4/11/2011,405.200012
4/13/2011,413.274994
4/15/2011,373.687988
4/18/2011,363.263
4/19/2011,360.919006
4/20/2011,363.412994
4/21/2011,363.75
4/25/2011,367.662994
4/26/2011,367.794006
4/27/2011,369.144012
4/28/2011,366.144012
4/29/2011,363.281006
5/2/2011,365.319
5/3/2011,363.881012
5/4/2011,358.718994
5/5/2011,356.062012
5/6/2011,361.625
5/9/2011,363.569
5/10/2011,360.006012
5/11/2011,363.256012
5/12/2011,360.156006
5/13/2011,359.794006
5/16/2011,356.299988
5/17/2011,355.519012
5/18/2011,355.312012
5/19/2011,355.806
5/20/2011,356.230988
5/23/2011,354.631012
5/24/2011,355.562012
5/25/2011,348.580994
5/26/2011,347.069
5/27/2011,348.437988
5/30/2011,347.575012
5/31/2011,348.205994
6/1/2011,351.444
6/2/2011,350.381012
6/3/2011,352.024994
6/6/2011,354.737
6/7/2011,361.569
6/8/2011,358.962006
6/9/2011,357.687988
6/10/2011,357.794006
6/13/2011,359.700012
6/14/2011,359.037994
6/15/2011,354.450012
6/16/2011,350.037994
6/17/2011,346.205994
6/20/2011,338.694
6/21/2011,340.894012
6/22/2011,344.381012
6/23/2011,347.388
6/24/2011,357.493988
6/27/2011,358.881012
6/28/2011,358.162994
6/29/2011,360.218994
6/30/2011,363.806
7/1/2011,366.769012
7/4/2011,367.368988
7/5/2011,369.556
7/6/2011,369.212006
7/7/2011,374.462006
7/8/2011,372.069
7/11/2011,365.144012
7/12/2011,348.944
7/13/2011,347.162994
7/14/2011,342.544006
7/15/2011,341.419006
7/18/2011,339.174988
7/19/2011,343.812012
7/20/2011,344.056
7/21/2011,346.013
7/22/2011,353.531006
7/25/2011,350.968994
7/26/2011,350.225006
7/27/2011,349.580994
7/28/2011,343.888
7/29/2011,346.987
8/1/2011,351.888
8/2/2011,343.868988
8/3/2011,341.575012
8/4/2011,338.644012
8/5/2011,323.899994
8/8/2011,308.812012
8/9/2011,296.819
8/10/2011,305.888
8/11/2011,305.075012
8/12/2011,296.899994
8/16/2011,299.912994
8/17/2011,306.118988
8/18/2011,294.263
8/19/2011,278.087006
8/22/2011,274.325012
8/23/2011,284.618988
8/24/2011,281.362
8/25/2011,272.924988
8/26/2011,275.319
8/29/2011,287.031006
8/30/2011,292.868988
9/2/2011,289.899994
9/5/2011,283.138
9/6/2011,287.819
9/7/2011,286.431
9/8/2011,292.306
9/9/2011,284.287994
9/12/2011,274.806
9/13/2011,277.756012
9/14/2011,293.955994
9/15/2011,301.237
9/16/2011,299.394012
9/19/2011,295.330994
9/20/2011,304.569
9/21/2011,304.455994
9/22/2011,294.075012
9/23/2011,292.350006
9/26/2011,294.375
9/27/2011,305.519012
9/28/2011,308.781006
9/29/2011,318.888
9/30/2011,316.631012
10/3/2011,309.487
10/4/2011,304.812012
10/5/2011,305.868988
10/7/2011,313.587006
10/10/2011,323.743988
10/11/2011,313.069
10/12/2011,334.919006
10/13/2011,337.087006
10/14/2011,342.968994
10/17/2011,343.319
10/18/2011,337.694
10/19/2011,340.968994
10/20/2011,343.444
10/21/2011,340.330994
10/24/2011,345.912994
10/25/2011,357.337006
10/28/2011,357.330994
10/31/2011,359.694
11/1/2011,354.575012
11/2/2011,354.299988
11/3/2011,350.263
11/4/2011,353.243988
11/8/2011,355.263
11/9/2011,354.412994
11/11/2011,346.962006
11/14/2011,351.100006
11/15/2011,349.787994
11/16/2011,347.287994
11/17/2011,344.187988
11/18/2011,342.600006
11/21/2011,333.763
11/22/2011,340.5
11/23/2011,331.580994
11/24/2011,333.274994
11/25/2011,324.962006
11/28/2011,329.519012
11/29/2011,324.743988
11/30/2011,325.855988
12/1/2011,331.919006
12/2/2011,336.769012
12/5/2011,337.644012
12/7/2011,344.868988
12/8/2011,340.431
12/9/2011,338.787994
12/12/2011,342.531006
12/13/2011,344.024994
12/14/2011,342.531006
12/15/2011,339.544006
12/16/2011,340.562012
12/19/2011,334.549988
12/20/2011,333.593994
12/21/2011,342.875
12/22/2011,340.105988
12/23/2011,336.843994
12/26/2011,346.980988
12/27/2011,344.924988
12/28/2011,347.75
12/29/2011,342.763
12/30/2011,345.955994
1/2/2012,351.118988
1/3/2012,358.037994
1/4/2012,356.799988
1/5/2012,355.019012
1/6/2012,354.019012
1/7/2012,null
1/9/2012,354.569
1/10/2012,357.950012
1/11/2012,353.325012
1/12/2012,323.531006
1/13/2012,323.024994
1/16/2012,330.019012
1/17/2012,332.756012
1/18/2012,326.506012
1/19/2012,324.337006
1/20/2012,323.600006
1/23/2012,325.037994
1/24/2012,327.600006
1/25/2012,333.225006
1/27/2012,340.625
1/30/2012,339.037994
1/31/2012,343.25
2/1/2012,342.837006
2/2/2012,344.625
2/3/2012,347.906006
2/6/2012,347.138
2/7/2012,340.937988
2/8/2012,346.144012
2/9/2012,351.237
2/10/2012,348.799988
2/13/2012,348.549988
2/14/2012,350.131012
2/15/2012,358.013
2/16/2012,363.618988
2/17/2012,368.475006
2/21/2012,367.281006
2/22/2012,369.031006
2/23/2012,366.644012
2/24/2012,368.506012
2/27/2012,360.419006
2/28/2012,359.049988
2/29/2012,360.431
3/1/2012,357.080994
3/2/2012,355.712006
3/3/2012,null
3/5/2012,351.230988
3/6/2012,356.556
3/7/2012,360.480988
3/9/2012,356.912994
3/12/2012,352.174988
3/13/2012,357.475006
3/14/2012,359.855988
3/15/2012,360.237
3/16/2012,358.118988
3/19/2012,354.687988
3/20/2012,353.919006
3/21/2012,358.412994
3/22/2012,353.537994
3/23/2012,359.087006
3/26/2012,353.843994
3/27/2012,359.487
3/28/2012,355.388
3/29/2012,349
3/30/2012,358.287994
4/2/2012,356.274994
4/3/2012,357.306
4/4/2012,356.388
4/9/2012,352.843994
4/10/2012,346.424988
4/11/2012,350.549988
4/12/2012,343.830994
4/13/2012,300.319
4/16/2012,295.569
4/17/2012,297.587006
4/18/2012,296.406006
4/19/2012,300.674988
4/20/2012,300.924988
4/23/2012,288.862
4/24/2012,293.694
4/25/2012,293.743988
4/26/2012,294.524994
4/27/2012,298.875
4/30/2012,307.763
5/2/2012,309
5/3/2012,310.362
5/4/2012,305.243988
5/7/2012,304.700012
5/8/2012,299.237
5/9/2012,295.781006
5/10/2012,293.024994
5/11/2012,288.912994
5/14/2012,292.368988
5/15/2012,301.899994
5/16/2012,296.056
5/17/2012,296.319
5/18/2012,297.855988
5/21/2012,292.556
5/22/2012,292.638
5/23/2012,293.524994
5/24/2012,297.600006
5/25/2012,296.605988
5/28/2012,298.225006
5/29/2012,301.187988
5/30/2012,304.037994
5/31/2012,303.669006
6/1/2012,298.649994
6/4/2012,298.200012
6/5/2012,298.605988
6/6/2012,301.937988
6/7/2012,306.618988
6/8/2012,302.406006
6/11/2012,303.205994
6/12/2012,307.256012
6/13/2012,308.763
6/14/2012,312.287994
6/15/2012,315.319
6/18/2012,313.962006
6/19/2012,309.625
6/20/2012,308.763
6/21/2012,311.412994
6/22/2012,309.306
6/25/2012,308.519012
6/26/2012,305.049988
6/27/2012,308.513
6/28/2012,309.162994
6/29/2012,313.649994
7/2/2012,312.424988
7/3/2012,311.319
7/4/2012,309.924988
7/5/2012,310.031006
7/6/2012,305.580994
7/9/2012,304.743988
7/10/2012,307.424988
7/11/2012,308.875
7/12/2012,283.049988
7/13/2012,278.725006
7/16/2012,271.412994
7/17/2012,271.406006
7/18/2012,272.362
7/19/2012,280.649994
7/20/2012,277.343994
7/23/2012,273.638
7/24/2012,271.080994
7/25/2012,271.069
7/26/2012,265.475006
7/27/2012,268.580994
7/30/2012,276.212006
7/31/2012,278.368988
